usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-less_conv,F6-inconv,F7-problematic,F8-priority,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-less_conv,F6-inconv,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-convenient,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-convenient,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-convenient,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-convenient,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-convenient,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-convenient,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-convenient,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-convenient,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-convenient,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-inconv,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-inconv,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-inconv,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-inconv,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-inconv,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-inconv,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-inconv,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-inconv,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-1,F5-critical,F6-inconv,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-convenient,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-convenient,F7-nonprob,F8-priority,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-convenient,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-convenient,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-convenient,F7-slightly_prob,F8-priority,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-convenient,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-convenient,F7-problematic,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-convenient,F7-problematic,F8-priority,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-convenient,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-inconv,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-inconv,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-inconv,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-inconv,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-inconv,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-inconv,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-inconv,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-inconv,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-convenient,F6-inconv,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-convenient,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-convenient,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-convenient,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-convenient,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-convenient,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-convenient,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-convenient,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-convenient,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-convenient,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-inconv,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-inconv,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-inconv,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-inconv,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-inconv,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-inconv,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-inconv,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-inconv,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-less_conv,F6-inconv,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-convenient,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-convenient,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-convenient,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-convenient,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-convenient,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-convenient,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-convenient,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-convenient,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-convenient,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-inconv,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-inconv,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-inconv,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-inconv,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-inconv,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-inconv,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-inconv,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-inconv,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-2,F5-critical,F6-inconv,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-convenient,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-convenient,F7-nonprob,F8-priority,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-convenient,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-convenient,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-convenient,F7-slightly_prob,F8-priority,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-convenient,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-convenient,F7-problematic,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-convenient,F7-problematic,F8-priority,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-convenient,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-inconv,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-inconv,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-inconv,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-inconv,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-inconv,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-inconv,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-inconv,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-inconv,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-convenient,F6-inconv,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-convenient,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-convenient,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-convenient,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-convenient,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-convenient,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-convenient,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-convenient,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-convenient,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-convenient,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-inconv,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-inconv,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-inconv,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-inconv,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-inconv,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-inconv,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-inconv,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-inconv,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-less_conv,F6-inconv,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-convenient,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-convenient,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-convenient,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-convenient,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-convenient,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-convenient,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-convenient,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-convenient,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-convenient,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-inconv,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-inconv,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-inconv,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-inconv,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-inconv,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-inconv,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-inconv,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-inconv,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-3,F5-critical,F6-inconv,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-convenient,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-convenient,F7-nonprob,F8-priority,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-convenient,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-convenient,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-convenient,F7-slightly_prob,F8-priority,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-convenient,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-convenient,F7-problematic,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-convenient,F7-problematic,F8-priority,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-convenient,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-inconv,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-inconv,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-inconv,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-inconv,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-inconv,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-inconv,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-inconv,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-inconv,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-convenient,F6-inconv,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-convenient,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-convenient,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-convenient,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-convenient,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-convenient,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-convenient,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-convenient,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-convenient,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-convenient,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-inconv,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-inconv,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-inconv,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-inconv,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-inconv,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-inconv,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-inconv,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-inconv,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-less_conv,F6-inconv,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-convenient,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-convenient,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-convenient,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-convenient,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-convenient,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-convenient,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-convenient,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-convenient,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-convenient,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-inconv,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-inconv,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-inconv,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-inconv,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-inconv,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-inconv,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-inconv,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-inconv,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-incomplete,F4-more,F5-critical,F6-inconv,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-convenient,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-convenient,F7-nonprob,F8-priority,F9-priority
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-convenient,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-convenient,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-convenient,F7-slightly_prob,F8-priority,F9-priority
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-convenient,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-convenient,F7-problematic,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-convenient,F7-problematic,F8-priority,F9-priority
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-convenient,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-inconv,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-inconv,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-inconv,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-inconv,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-inconv,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-inconv,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-inconv,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-inconv,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-convenient,F6-inconv,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-less_conv,F6-convenient,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-less_conv,F6-convenient,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-less_conv,F6-convenient,F7-nonprob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-less_conv,F6-convenient,F7-slightly_prob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-less_conv,F6-convenient,F7-slightly_prob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-less_conv,F6-convenient,F7-slightly_prob,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-less_conv,F6-convenient,F7-problematic,F8-recommended,F9-spec_prior
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-less_conv,F6-convenient,F7-problematic,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-less_conv,F6-convenient,F7-problematic,F8-not_recom,F9-not_recom
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-less_conv,F6-inconv,F7-nonprob,F8-recommended,F9-priority
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-less_conv,F6-inconv,F7-nonprob,F8-priority,F9-spec_prior
F1-great_pret,F2-less_proper,F3-foster,F4-1,F5-less_conv,F6-inconv,F7-nonprob,F8-not_recom,F9-not_recom
